ProductID	xLocation	yLocation	AccessN	AccessW	AccessS	AccessE
1371577	10.4	6	1	0	0	0
1371589	6.2	4	1	0	0	0
1371592	10.6	10	1	0	0	0
1371598	4.2	4	1	0	0	0
1371764	4	0	1	0	0	0
1371766	14.2	2	1	0	0	0
1371771	14	2	1	0	0	0
1371773	14	2	1	0	0	0
1371775	10.2	4	1	0	0	0
1371776	18	14	1	0	0	0
1371782	8.4	6	1	0	0	0
1371784	16.2	10	1	0	0	0
1371787	16.2	10	1	0	0	0
1371788	16.2	10	1	0	0	0
1371789	16.2	10	1	0	0	0
1371793	8.6	6	1	0	0	0
1371801	16.4	6	1	0	0	0
1371802	8.4	6	1	0	0	0
1371805	8.6	6	1	0	0	0
1371806	8.6	6	1	0	0	0
1371809	14.2	14	1	0	0	0
1371812	8.6	6	1	0	0	0
1371814	8.6	6	1	0	0	0
1371815	2.2	4	1	0	0	0
1371818	18	14	1	0	0	0
1371819	18.6	14	1	0	0	0
1371820	18.6	14	1	0	0	0
1371821	18.6	14	1	0	0	0
1371828	10.2	8	1	0	0	0
1371830	20.4	14	1	0	0	0
1371887	14.4	14	1	0	0	0
1371913	14.2	14	1	0	0	0
1371925	14.2	14	1	0	0	0
1371927	14.2	14	1	0	0	0
1371940	14.2	14	1	0	0	0
1371958	14.6	14	1	0	0	0
1371962	14.6	14	1	0	0	0
1371963	14.2	14	1	0	0	0
1372004	14.2	14	1	0	0	0
1372005	14.2	14	1	0	0	0
1372006	14.2	14	1	0	0	0
1372009	14.2	14	1	0	0	0
1372042	20.4	14	1	0	0	0
1372043	20.4	14	1	0	0	0
1372047	16.4	14	1	0	0	0
1372057	14.2	2	1	0	0	0
1372058	14	2	1	0	0	0
1372060	14	2	1	0	0	0
1372061	14	2	1	0	0	0
1372103	14.2	14	1	0	0	0
1372104	14.2	14	1	0	0	0
1372105	6.4	14	1	0	0	0
1372106	16.2	10	1	0	0	0
1372107	6	14	1	0	0	0
1372182	10.8	10	1	0	0	0
1372183	10.8	10	1	0	0	0
1372184	10.8	10	1	0	0	0
1372185	10.8	10	1	0	0	0
1372366	11.2	8	1	0	0	0
1372410	6.8	12	1	0	0	0
1372411	6.8	12	1	0	0	0
1372413	6	12	1	0	0	0
1372417	6.6	12	1	0	0	0
1372418	6.8	12	1	0	0	0
1372419	16	10	1	0	0	0
1372420	16	10	1	0	0	0
1372421	16	10	1	0	0	0
1372422	16	10	1	0	0	0
1372424	16	10	1	0	0	0
1372425	16	10	1	0	0	0
1372426	16	10	1	0	0	0
1372427	16	10	1	0	0	0
1372428	16	10	1	0	0	0
1372430	10.4	10	1	0	0	0
1372432	16	4	1	0	0	0
1372741	17	10	1	0	0	0
1373242	10.2	4	1	0	0	0
1373366	6.6	12	1	0	0	0
1373770	20.2	8	1	0	0	0
1374016	8.4	6	1	0	0	0
1374017	8.4	6	1	0	0	0
1374018	6.4	10	1	0	0	0
1374021	8.4	6	1	0	0	0
1374022	8.4	6	1	0	0	0
1374026	11	6	1	0	0	0
1374028	10.4	14	1	0	0	0
1374029	21	4	1	0	0	0
1375743	8.4	4	1	0	0	0
1375755	8.4	4	1	0	0	0
1375769	12.4	4	1	0	0	0
1375773	4.2	4	1	0	0	0
1375778	12.2	0	1	0	0	0
1375780	12	4	1	0	0	0
1375862	8.2	4	1	0	0	0
1375887	8.6	12	1	0	0	0
1376032	8.4	4	1	0	0	0
1376201	8.2	12	1	0	0	0
1376329	7.4	8	1	0	0	0
1376330	7.4	8	1	0	0	0
1376331	8.4	10	1	0	0	0
1376442	10.2	8	1	0	0	0
1376443	8.4	8	1	0	0	0
1376655	6.2	8	1	0	0	0
1376656	6.2	8	1	0	0	0
1376717	12.4	8	1	0	0	0
1376718	12.4	8	1	0	0	0
1377055	10.6	8	1	0	0	0
1377056	10.6	8	1	0	0	0
1377286	10.4	8	1	0	0	0
1377505	10.2	4	1	0	0	0
1377995	6.4	8	1	0	0	0
1378827	12.6	8	1	0	0	0
1379622	12.2	0	1	0	0	0
1379956	6.2	8	1	0	0	0
1389345	6.6	8	1	0	0	0
1389346	6.6	8	1	0	0	0
1389377	10.2	8	1	0	0	0
1389757	10.2	4	1	0	0	0
1391781	6.2	8	1	0	0	0
1391782	6.2	8	1	0	0	0
1391824	10.2	8	1	0	0	0
1391904	16.2	6	1	0	0	0
1391921	2.2	4	1	0	0	0
1391930	12.4	12	1	0	0	0
1391931	10.6	12	1	0	0	0
1391941	8.4	14	1	0	0	0
1391949	12	12	1	0	0	0
1391971	8	8	1	0	0	0
1392027	10.4	4	1	0	0	0
1392030	8	8	1	0	0	0
1392037	4.2	4	1	0	0	0
1392047	8.2	4	1	0	0	0
1392050	12.2	0	1	0	0	0
1392051	10	12	1	0	0	0
1392058	10	12	1	0	0	0
1392060	4.2	4	1	0	0	0
1392094	16	8	1	0	0	0
1392096	6.6	8	1	0	0	0
1392097	12.2	8	1	0	0	0
1392100	12.2	8	1	0	0	0
1392102	16.6	8	1	0	0	0
1392111	10	8	1	0	0	0
1392120	14.4	4	1	0	0	0
1392121	16.6	8	1	0	0	0
1392122	16.8	8	1	0	0	0
1392123	16.2	8	1	0	0	0
1392126	16	8	1	0	0	0
1392127	16.2	8	1	0	0	0
1392129	16.2	8	1	0	0	0
1392133	16.4	8	1	0	0	0
1392145	16.4	8	1	0	0	0
1392160	8.4	10	1	0	0	0
1392170	16.4	8	1	0	0	0
1392175	16.2	8	1	0	0	0
1392180	16.2	8	1	0	0	0
1392184	16.6	8	1	0	0	0
1392186	8.4	12	1	0	0	0
1392217	16.2	8	1	0	0	0
1392223	16.4	8	1	0	0	0
1392242	12.2	0	1	0	0	0
1392272	10.4	16	1	0	0	0
1392276	6.6	14	1	0	0	0
1392277	6.6	14	1	0	0	0
1392345	24	0	1	0	0	0
1392346	8	4	1	0	0	0
1392347	24	0	1	0	0	0
1392350	26	0	1	0	0	0
1392359	12.2	0	1	0	0	0
1392364	2.2	4	1	0	0	0
1392367	12.2	0	1	0	0	0
1392377	4.2	4	1	0	0	0
1392384	6.2	4	1	0	0	0
1392386	6.2	4	1	0	0	0
1392387	18.4	2	1	0	0	0
1392869	24	0	1	0	0	0
1392957	4.2	4	1	0	0	0
1392960	12.6	12	1	0	0	0
1392961	12.6	12	1	0	0	0
1392973	12.8	8	1	0	0	0
1393043	10	8	1	0	0	0
1395593	2.2	4	1	0	0	0
1395599	14	8	1	0	0	0
1395600	16.2	8	1	0	0	0
1395601	14	8	1	0	0	0
1395602	16.8	8	1	0	0	0
1395623	8	6	1	0	0	0
1396933	8.4	6	1	0	0	0
1396942	10.6	10	1	0	0	0
1396949	8.2	12	1	0	0	0
1396952	10.8	10	1	0	0	0
1396993	12.4	6	1	0	0	0
1396994	16	14	1	0	0	0
1397031	10	12	1	0	0	0
1397032	8	4	1	0	0	0
1397033	12.8	12	1	0	0	0
1397053	8.4	6	1	0	0	0
1397069	2.2	4	1	0	0	0
1397076	8.6	12	1	0	0	0
1397077	8.6	12	1	0	0	0
1397079	8.6	12	1	0	0	0
1397080	16.6	8	1	0	0	0
1397081	8.6	12	1	0	0	0
1397082	16.6	8	1	0	0	0
1397120	8.6	12	1	0	0	0
1397121	8.6	12	1	0	0	0
1397122	8.6	12	1	0	0	0
1397123	8.6	12	1	0	0	0
1397124	8.6	12	1	0	0	0
1397125	8.6	12	1	0	0	0
1397126	8.6	12	1	0	0	0
1397148	12.2	0	1	0	0	0
1397271	8.4	6	1	0	0	0
1397272	8.4	6	1	0	0	0
1397346	12.2	0	1	0	0	0
1397349	14	6	1	0	0	0
1397350	14	6	1	0	0	0
1397354	18.4	6	1	0	0	0
1397401	10.2	6	1	0	0	0
1397412	14.6	8	1	0	0	0
1397423	11.2	10	1	0	0	0
1397433	14.2	6	1	0	0	0
1397531	16.8	10	1	0	0	0
1398350	18.2	6	1	0	0	0
1398353	12	8	1	0	0	0
1398443	6.4	8	1	0	0	0
1398449	16.4	8	1	0	0	0
1398497	10.2	10	1	0	0	0
1398512	20.6	14	1	0	0	0
1398727	22.4	0	1	0	0	0
1398770	6.6	10	1	0	0	0
1398875	8	8	1	0	0	0
1398882	6.2	4	1	0	0	0
1398886	20.4	0	1	0	0	0
1398887	22.2	0	1	0	0	0
1398890	10.6	6	1	0	0	0
1398891	10.2	6	1	0	0	0
1398892	12.4	8	1	0	0	0
1398893	8.4	4	1	0	0	0
1398894	8.4	12	1	0	0	0
1398895	6.4	12	1	0	0	0
1398903	8.6	12	1	0	0	0
1398910	8.6	12	1	0	0	0
1398939	4.2	4	1	0	0	0
1398940	8.6	12	1	0	0	0
1398961	8.6	12	1	0	0	0
1398974	8.6	12	1	0	0	0
1398976	10.4	10	1	0	0	0
1398978	6.2	12	1	0	0	0
1399008	8.6	12	1	0	0	0
1399020	8.6	12	1	0	0	0
1399025	8.2	12	1	0	0	0
1399029	2.2	4	1	0	0	0
1399034	10.2	12	1	0	0	0
1399035	2.2	4	1	0	0	0
1399037	2.2	4	1	0	0	0
1399040	12.6	12	1	0	0	0
1399042	8.6	12	1	0	0	0
1399043	8.6	12	1	0	0	0
1399044	8.6	12	1	0	0	0
1399045	6.2	12	1	0	0	0
1399049	12.4	12	1	0	0	0
1399072	10.2	12	1	0	0	0
1399075	16.6	4	1	0	0	0
1399076	10.2	10	1	0	0	0
1399077	6.4	10	1	0	0	0
1399078	10.2	12	1	0	0	0
1399079	10.2	12	1	0	0	0
1399080	10.2	12	1	0	0	0
1399081	8.4	10	1	0	0	0
1399082	10.2	10	1	0	0	0
1399087	10.2	12	1	0	0	0
1399132	8.2	4	1	0	0	0
1399145	10.4	12	1	0	0	0
1399150	10.4	12	1	0	0	0
1399151	8.2	4	1	0	0	0
1399161	10	12	1	0	0	0
1399196	8.4	10	1	0	0	0
1399197	6.2	8	1	0	0	0
1399213	12.2	12	1	0	0	0
1399222	4.2	4	1	0	0	0
1399223	4.2	4	1	0	0	0
1399224	10.2	10	1	0	0	0
1399233	12.6	12	1	0	0	0
1399260	8.4	12	1	0	0	0
1399261	8.4	12	1	0	0	0
1399334	12.8	12	1	0	0	0
1399361	12.2	0	1	0	0	0
1399363	8.2	6	1	0	0	0
1399367	6.4	6	1	0	0	0
1399370	10	8	1	0	0	0
1399399	10.2	14	1	0	0	0
1399400	10.4	8	1	0	0	0
1399401	18.2	6	1	0	0	0
1399404	18	10	1	0	0	0
1399585	6	12	1	0	0	0
1399601	8.2	6	1	0	0	0
1399602	6.6	6	1	0	0	0
1399603	8.8	12	1	0	0	0
1399611	18.2	14	1	0	0	0
1399613	12.6	12	1	0	0	0
1399614	16.2	0	1	0	0	0
1399644	12.2	0	1	0	0	0
1399652	8.4	8	1	0	0	0
1399660	10.8	6	1	0	0	0
1399706	16.2	8	1	0	0	0
1399709	10.2	6	1	0	0	0
1399710	10.2	6	1	0	0	0
1399711	10.2	6	1	0	0	0
1399712	8.2	12	1	0	0	0
1399714	2.2	16	1	0	0	0
1399717	2.2	16	1	0	0	0
1399774	10.2	4	1	0	0	0
1399784	12.2	0	1	0	0	0
1399806	18.8	6	1	0	0	0
1399807	2.2	0	1	0	0	0
1399808	6.4	14	1	0	0	0
1399816	10.2	6	1	0	0	0
1399858	16.4	6	1	0	0	0
1399863	10.2	6	1	0	0	0
1399895	6	12	1	0	0	0
1400096	14.6	8	1	0	0	0
1400235	14.6	8	1	0	0	0
1400557	14.2	8	1	0	0	0
1400558	18.4	0	1	0	0	0
1400559	18.4	0	1	0	0	0
1400560	18.4	0	1	0	0	0
1400561	18.4	0	1	0	0	0
1400562	18.4	0	1	0	0	0
1400563	18.2	0	1	0	0	0
1400564	18.4	0	1	0	0	0
1400565	18.4	0	1	0	0	0
1400566	18.2	0	1	0	0	0
1400567	18.2	0	1	0	0	0
1400568	18.4	0	1	0	0	0
1400569	18.4	0	1	0	0	0
1400570	18	0	1	0	0	0
1400573	18	0	1	0	0	0
1400574	18	0	1	0	0	0
1400575	18	0	1	0	0	0
1400576	18.2	0	1	0	0	0
1400577	18	0	1	0	0	0
1400578	18	0	1	0	0	0
1400579	18.2	0	1	0	0	0
1400581	18.2	0	1	0	0	0
1400582	18.2	0	1	0	0	0
1400583	18.2	0	1	0	0	0
1400584	18.2	0	1	0	0	0
1400810	6.4	12	1	0	0	0
1400826	6.2	4	1	0	0	0
1400829	6	12	1	0	0	0
1401002	2.2	4	1	0	0	0
1401023	12.6	12	1	0	0	0
1401028	2.2	4	1	0	0	0
1401137	8.6	10	1	0	0	0
1401138	12.2	6	1	0	0	0
1401160	16.4	10	1	0	0	0
1401161	16.4	10	1	0	0	0
1403970	6.4	8	1	0	0	0
1403972	18	8	1	0	0	0
1403974	18	8	1	0	0	0
1404042	8.2	14	1	0	0	0
1404201	2.4	4	1	0	0	0
1404202	2.4	4	1	0	0	0
1404247	12.2	0	1	0	0	0
1404250	10.4	12	1	0	0	0
1404259	6.4	6	1	0	0	0
1404260	10.2	12	1	0	0	0
1404283	6.2	4	1	0	0	0
1404284	8.4	6	1	0	0	0
1404288	2.2	4	1	0	0	0
1404344	6.4	14	1	0	0	0
1404358	7.4	8	1	0	0	0
1404483	16.2	4	1	0	0	0
1404485	8.4	12	1	0	0	0
1404487	6.4	12	1	0	0	0
1404503	6.2	14	1	0	0	0
1404585	6.6	6	1	0	0	0
1405709	11.2	16	1	0	0	0
1405710	20.6	14	1	0	0	0
1405712	6.4	6	1	0	0	0
1405763	10.4	4	1	0	0	0
1405915	6.4	6	1	0	0	0
1405916	6.4	6	1	0	0	0
1405948	14.6	8	1	0	0	0
1405952	12.2	0	1	0	0	0
1405976	10.8	8	1	0	0	0
1405981	12.2	8	1	0	0	0
1405999	12.2	8	1	0	0	0
1406040	6.4	12	1	0	0	0
1406041	6.4	12	1	0	0	0
1406042	16	8	1	0	0	0
1406043	16	8	1	0	0	0
1406052	20	8	1	0	0	0
1406053	20.6	8	1	0	0	0
1406054	16.4	10	1	0	0	0
1406097	12.4	6	1	0	0	0
1406141	6.4	8	1	0	0	0
1406153	10	10	1	0	0	0
1406169	16.6	6	1	0	0	0
1406283	10	10	1	0	0	0
1406294	8.2	14	1	0	0	0
1406723	10.2	10	1	0	0	0
1406724	18.4	10	1	0	0	0
1406725	14.4	6	1	0	0	0
1406742	8	10	1	0	0	0
1406743	6.8	6	1	0	0	0
1406744	6.8	6	1	0	0	0
1418957	20.2	14	1	0	0	0
1419983	6.4	14	1	0	0	0
1421711	20.8	10	1	0	0	0
1421785	4.4	4	1	0	0	0
1421786	8.6	12	1	0	0	0
1421789	8.6	8	1	0	0	0
1421794	12.2	0	1	0	0	0
1421817	8.2	6	1	0	0	0
1421829	8.6	14	1	0	0	0
1422022	16.6	8	1	0	0	0
1422023	16.6	8	1	0	0	0
1422024	16.6	8	1	0	0	0
1422025	16.6	8	1	0	0	0
1422033	20.4	14	1	0	0	0
1422035	20.4	14	1	0	0	0
1422042	8.2	12	1	0	0	0
1422071	10.4	6	1	0	0	0
1422229	20.4	14	1	0	0	0
1422237	20.4	14	1	0	0	0
1422270	12.2	0	1	0	0	0
1422276	6.6	12	1	0	0	0
1422281	12.2	0	1	0	0	0
1422337	14.4	6	1	0	0	0
1422339	20	8	1	0	0	0
1422341	16.6	4	1	0	0	0
1422375	10.8	4	1	0	0	0
1422376	10.6	6	1	0	0	0
1422835	8.4	10	1	0	0	0
1422836	8.4	10	1	0	0	0
1422837	6.2	10	1	0	0	0
1422838	6.2	10	1	0	0	0
1422843	10.4	14	1	0	0	0
1422856	16.4	8	1	0	0	0
1422879	8.2	6	1	0	0	0
1423194	4.2	4	1	0	0	0
1423206	10.2	8	1	0	0	0
1423260	4.2	4	1	0	0	0
1423360	10.2	8	1	0	0	0
1423385	10.8	8	1	0	0	0
1423403	10.8	8	1	0	0	0
1423408	10.4	8	1	0	0	0
1423411	10.6	8	1	0	0	0
1423531	10.8	8	1	0	0	0
1423539	10.2	8	1	0	0	0
1423556	14.6	8	1	0	0	0
1423558	10.6	6	1	0	0	0
1423559	10.4	14	1	0	0	0
1423564	2.6	4	1	0	0	0
1424216	10	4	1	0	0	0
1424217	12.2	0	1	0	0	0
1424218	10.4	4	1	0	0	0
1424219	16	0	1	0	0	0
1424222	12.2	0	1	0	0	0
1424224	12.4	12	1	0	0	0
1424225	12.4	12	1	0	0	0
1424226	2.6	4	1	0	0	0
1424256	2.2	4	1	0	0	0
1424392	16	8	1	0	0	0
1424444	14	8	1	0	0	0
1424742	20.8	8	1	0	0	0
1424782	6.4	12	1	0	0	0
1424802	16.4	6	1	0	0	0
1424805	8.4	6	1	0	0	0
1424811	20	16	1	0	0	0
1424812	20	16	1	0	0	0
1424813	20	16	1	0	0	0
1424814	20	16	1	0	0	0
1424816	20	16	1	0	0	0
1424818	2.2	4	1	0	0	0
1428740	20.2	8	1	0	0	0
1428749	20.2	8	1	0	0	0
1428778	14.6	12	1	0	0	0
1428883	10.4	8	1	0	0	0
1428889	10.2	6	1	0	0	0
1428894	12.2	0	1	0	0	0
1428896	12.2	0	1	0	0	0
1428897	6.2	8	1	0	0	0
1429305	16.4	6	1	0	0	0
1429745	6.2	16	1	0	0	0
1429747	6.2	16	1	0	0	0
1429897	6.2	16	1	0	0	0
1429899	6.2	16	1	0	0	0
1429901	8.2	16	1	0	0	0
1430409	6.2	4	1	0	0	0
1430484	6.2	16	1	0	0	0
1430487	6.2	16	1	0	0	0
1430488	6.2	16	1	0	0	0
1430813	12.2	10	1	0	0	0
1430831	14.4	10	1	0	0	0
1430859	12.2	10	1	0	0	0
1430871	10.8	10	1	0	0	0
1430895	10.4	8	1	0	0	0
1430900	16.4	6	1	0	0	0
1430901	14	6	1	0	0	0
1430903	20.2	14	1	0	0	0
1430904	20.2	14	1	0	0	0
1431425	10.6	8	1	0	0	0
1431452	10.4	8	1	0	0	0
1431453	10.4	4	1	0	0	0
1431454	12.4	4	1	0	0	0
1431455	16.6	6	1	0	0	0
1431456	12	8	1	0	0	0
1431500	18	0	1	0	0	0
1431501	8.4	6	1	0	0	0
1431505	8.4	8	1	0	0	0
1431506	8.6	8	1	0	0	0
1431507	8.2	6	1	0	0	0
1431626	10.2	4	1	0	0	0
1431635	2.4	4	1	0	0	0
1431642	6.4	4	1	0	0	0
1431673	6.2	4	1	0	0	0
1431736	16.6	8	1	0	0	0
1431758	16.4	8	1	0	0	0
1431795	2.2	0	1	0	0	0
1431807	14	10	1	0	0	0
1431816	14.6	10	1	0	0	0
1431817	4.2	4	1	0	0	0
1431839	14.4	10	1	0	0	0
1431844	14	10	1	0	0	0
1431856	14	10	1	0	0	0
1431858	4.2	4	1	0	0	0
1431859	4.2	4	1	0	0	0
1431860	4.2	4	1	0	0	0
1431868	20.6	8	1	0	0	0
1431971	14.4	14	1	0	0	0
1431972	10.4	14	1	0	0	0
1434714	8.6	14	1	0	0	0
1434728	8.4	14	1	0	0	0
1434738	10	14	1	0	0	0
1434739	10	14	1	0	0	0
1434740	10.2	14	1	0	0	0
1434742	11	14	1	0	0	0
1434743	10.4	14	1	0	0	0
1434744	8.4	14	1	0	0	0
1434751	10.2	14	1	0	0	0
1434756	10.2	14	1	0	0	0
1434757	10	14	1	0	0	0
1434762	10.4	0	1	0	0	0
1434763	6.4	10	1	0	0	0
1434777	14	8	1	0	0	0
1434779	8.4	6	1	0	0	0
1434780	6.4	8	1	0	0	0
1434781	6.4	10	1	0	0	0
1434790	14.8	6	1	0	0	0
1434791	14.8	6	1	0	0	0
1434792	16.2	14	1	0	0	0
1434793	2.2	4	1	0	0	0
1434795	8	12	1	0	0	0
1434812	12.2	0	1	0	0	0
1434814	6.6	14	1	0	0	0
1434816	18	14	1	0	0	0
1434817	10.4	6	1	0	0	0
1434818	16.4	6	1	0	0	0
1434823	10.6	6	1	0	0	0
1434829	16.4	6	1	0	0	0
1434836	20.2	10	1	0	0	0
1434873	10	6	1	0	0	0
1434933	8.4	6	1	0	0	0
1455940	18.2	6	1	0	0	0
1456044	10.2	16	1	0	0	0
1456045	11.2	8	1	0	0	0
1456046	12.4	8	1	0	0	0
1529010	8.8	8	1	0	0	0
1529018	14	8	1	0	0	0
1529021	14.4	8	1	0	0	0
1529022	14.4	8	1	0	0	0
1529023	8.4	6	1	0	0	0
1529024	2.6	4	1	0	0	0
1529040	8.6	14	1	0	0	0
1529056	12.2	0	1	0	0	0
1529085	8.4	14	1	0	0	0
1529135	8.6	14	1	0	0	0
1529658	12.2	0	1	0	0	0
1529666	10.4	4	1	0	0	0
1529699	2.2	0	1	0	0	0
1529708	8.6	8	1	0	0	0
1529727	6.4	8	1	0	0	0
1529736	2.2	0	1	0	0	0
1529737	10.4	4	1	0	0	0
1529743	8.6	8	1	0	0	0
1530864	16.2	12	1	0	0	0
1532831	12.2	8	1	0	0	0
1532832	12.2	0	1	0	0	0
1532833	12.2	0	1	0	0	0
1532834	12.2	0	1	0	0	0
1532835	12.2	0	1	0	0	0
1532873	12.2	0	1	0	0	0
1532874	12.2	0	1	0	0	0
1532875	12.2	0	1	0	0	0
1532876	12.2	0	1	0	0	0
1532877	10.2	10	1	0	0	0
1532878	24	20	1	0	0	0
1532879	12.2	0	1	0	0	0
1532882	24	20	1	0	0	0
1532885	12.2	0	1	0	0	0
1532886	12.2	0	1	0	0	0
1532887	12.2	0	1	0	0	0
1532888	12.2	0	1	0	0	0
1532889	12.2	0	1	0	0	0
1532896	8.4	4	1	0	0	0
1532905	12.2	0	1	0	0	0
1532923	12.2	0	1	0	0	0
1532926	16.4	10	1	0	0	0
1532930	16.4	10	1	0	0	0
1540287	10.2	12	1	0	0	0
1540307	6.4	8	1	0	0	0
1540308	10.4	8	1	0	0	0
1540309	6.6	14	1	0	0	0
1540311	10.2	6	1	0	0	0
1540312	10.2	6	1	0	0	0
1540398	16.4	2	1	0	0	0
1540402	16.4	2	1	0	0	0
1543631	12.2	0	1	0	0	0
1577638	10	4	1	0	0	0
1577676	2.2	4	1	0	0	0
1577682	14.6	6	1	0	0	0
1577722	12.2	0	1	0	0	0
1577790	6.4	12	1	0	0	0
1577979	16.2	8	1	0	0	0
1578311	8.6	10	1	0	0	0
1579025	12.2	6	1	0	0	0
1579026	12.2	6	1	0	0	0
1579028	12	8	1	0	0	0
1579029	10.6	14	1	0	0	0
1579049	10.4	8	1	0	0	0
1579055	12.6	8	1	0	0	0
1579067	14.6	8	1	0	0	0
1579080	16.4	10	1	0	0	0
1579090	20	14	1	0	0	0
1579094	6.2	4	1	0	0	0
1579721	14.2	14	1	0	0	0
1579722	12.2	0	1	0	0	0
1579723	7.2	14	1	0	0	0
1579724	7.2	14	1	0	0	0
1579727	10	6	1	0	0	0
1580302	8.2	4	1	0	0	0
1580303	12.2	0	1	0	0	0
1580322	12.2	0	1	0	0	0
1580323	8.4	4	1	0	0	0
1580327	8.2	8	1	0	0	0
1580328	12.2	0	1	0	0	0
1580343	8.4	4	1	0	0	0
1580347	8.4	4	1	0	0	0
1580358	2.2	4	1	0	0	0
1580371	6.2	4	1	0	0	0
1580401	2.2	4	1	0	0	0
1580405	12.2	0	1	0	0	0
1580427	10.2	4	1	0	0	0
1588042	18.4	10	1	0	0	0
1588043	10.48	4	1	0	0	0
1588048	8.2	12	1	0	0	0
1588049	6.4	12	1	0	0	0
1588100	14.2	14	1	0	0	0
1588290	6.2	6	1	0	0	0
1588353	12.2	0	1	0	0	0
1588354	12.2	0	1	0	0	0
1588356	8.6	8	1	0	0	0
1588357	8.6	8	1	0	0	0
1588358	8	4	1	0	0	0
1588359	12.2	0	1	0	0	0
1588360	16.4	6	1	0	0	0
1588362	32	0	1	0	0	0
1588363	16.4	2	1	0	0	0
1588364	6.2	8	1	0	0	0
1588366	10.4	8	1	0	0	0
1588371	16.8	6	1	0	0	0
1588573	20.6	6	1	0	0	0
1588644	12	14	1	0	0	0
1588646	6.2	4	1	0	0	0
1588648	14	14	1	0	0	0
1588649	14	14	1	0	0	0
1588650	12.2	0	1	0	0	0
1588652	12.2	0	1	0	0	0
1588670	20	8	1	0	0	0
1588689	8.6	14	1	0	0	0
1588719	20.4	8	1	0	0	0
1588723	6.2	8	1	0	0	0
1588728	12.2	0	1	0	0	0
1588730	8.7	10	1	0	0	0
1588732	16.4	6	1	0	0	0
1588797	12.2	8	1	0	0	0
1589151	10.4	6	1	0	0	0
1589370	20.4	8	1	0	0	0
1589371	20.4	8	1	0	0	0
1589373	20.4	8	1	0	0	0
1589374	20.2	8	1	0	0	0
1589375	8.6	12	1	0	0	0
1589376	20.6	8	1	0	0	0
1589378	20.6	8	1	0	0	0
1589379	20.4	8	1	0	0	0
1589485	6.6	14	1	0	0	0
1589486	8.4	6	1	0	0	0
1589488	12.2	0	1	0	0	0
1589489	10	8	1	0	0	0
1589491	11	8	1	0	0	0
1589498	12.2	0	1	0	0	0
1589499	8.6	14	1	0	0	0
1589525	12.2	6	1	0	0	0
1589917	18.2	10	1	0	0	0
1590667	10.2	6	1	0	0	0
1590680	18	10	1	0	0	0
1590703	8.68	10	1	0	0	0
1590704	8.68	10	1	0	0	0
1590705	8.68	10	1	0	0	0
1590706	8.68	10	1	0	0	0
1590707	8.4	10	1	0	0	0
1590708	8.68	10	1	0	0	0
1590709	8.68	10	1	0	0	0
1590710	8.68	10	1	0	0	0
1590712	8.7	10	1	0	0	0
1590713	8.4	10	1	0	0	0
1590718	10.2	8	1	0	0	0
1590719	20.4	8	1	0	0	0
1590720	20.4	8	1	0	0	0
1590721	14.8	8	1	0	0	0
1590726	6	12	1	0	0	0
1590728	14	6	1	0	0	0
1591257	4.2	4	1	0	0	0
1591259	4.2	4	1	0	0	0
1591294	4.2	4	1	0	0	0
1591811	12.4	8	1	0	0	0
1591812	12.4	8	1	0	0	0
1591997	12.4	8	1	0	0	0
1591999	12.4	8	1	0	0	0
1592002	14.4	8	1	0	0	0
1592005	12.4	8	1	0	0	0
1592063	10.8	8	1	0	0	0
1592149	6.4	4	1	0	0	0
1592151	6.4	4	1	0	0	0
1592160	6.4	4	1	0	0	0
1592162	6.4	4	1	0	0	0
1592169	6.4	4	1	0	0	0
1592308	8.6	8	1	0	0	0
1592310	10.4	8	1	0	0	0
1592319	10.4	8	1	0	0	0
1592322	10.4	8	1	0	0	0
1592327	10.4	8	1	0	0	0
1592358	10.2	8	1	0	0	0
1592369	12.4	8	1	0	0	0
1592371	12.4	8	1	0	0	0
1592373	12.4	8	1	0	0	0
1592375	10.4	8	1	0	0	0
1592396	10.4	8	1	0	0	0
1592399	10.4	8	1	0	0	0
1592400	12.4	8	1	0	0	0
1592401	10.4	8	1	0	0	0
1592504	6.2	4	1	0	0	0
1592707	11	8	1	0	0	0
1592709	11	8	1	0	0	0
1592711	11	8	1	0	0	0
1593628	12.2	0	1	0	0	0
1593631	12.2	0	1	0	0	0
1593632	12.2	0	1	0	0	0
1593633	12.2	0	1	0	0	0
1593634	12.2	0	1	0	0	0
1593737	8.2	0	1	0	0	0
1593999	8.2	6	1	0	0	0
1594000	8.2	6	1	0	0	0
1594165	16.2	14	1	0	0	0
1594346	6.4	6	1	0	0	0
1595736	12.2	0	1	0	0	0
1595799	6.2	6	1	0	0	0
1595926	12.2	0	1	0	0	0
1595927	8.4	12	1	0	0	0
1596109	6.2	6	1	0	0	0
1596128	6.6	14	1	0	0	0
1597751	14.2	6	1	0	0	0
1597835	11.2	16	1	0	0	0
1597868	12.4	6	1	0	0	0
1597964	6.4	8	1	0	0	0
1598116	4.2	4	1	0	0	0
1598377	18.4	4	1	0	0	0
1598432	7.2	14	1	0	0	0
1598438	20.6	10	1	0	0	0
1598880	10.4	8	1	0	0	0
1598992	6.4	14	1	0	0	0
1599257	6.2	14	1	0	0	0
1599272	14.2	10	1	0	0	0
1600136	10.2	8	1	0	0	0
1601109	10.2	8	1	0	0	0
1605984	8.7	10	1	0	0	0
